transaction_id,customer_id,age,gender,credit_score,account_balance,account_age_days,transaction_amount,transaction_type,merchant_category,hour_of_day,day_of_week,num_transactions_24h,distance_from_home_km,is_foreign_transaction,pin_attempts,velocity_score,days_since_last_transaction,is_fraud
TXN0001342,CUST22313,42,Female,690,246.96,728,20.52,Online Purchase,Online Services,4,6,4,4.52,0,1,36.5,5.5,0
TXN0001343,CUST20740,48,Male,646,6632.6,216,361.98,Withdrawal,Online Services,8,0,2,27.7,0,3,48.1,0.1,0
TXN0001344,CUST61737,58,Female,850,10252.54,999,17.67,Credit,Retail,1,6,2,5.08,0,1,64.79,0.1,0
TXN0001345,CUST26801,55,Female,622,705.7,3478,36.68,Debit,Food & Dining,1,2,3,20.72,0,1,12.18,3.1,0
TXN0001346,CUST99781,21,Female,655,3913.56,3515,14.28,Debit,ATM,21,0,2,90.17,0,1,31.68,0.5,0
TXN0001347,CUST87009,18,Female,772,26.52,4169,133.0,Withdrawal,Online Services,16,1,1,2.78,0,1,61.41,3.0,0
TXN0001348,CUST73078,55,Female,621,2693.57,195,56.47,Debit,Travel,17,5,4,1.04,0,1,36.86,1.9,0
TXN0001349,CUST76122,22,Male,584,2240.65,1205,185.78,Online Purchase,Retail,1,6,2,11.95,0,1,23.47,5.0,1
TXN0001350,CUST63568,38,Female,421,61330.4,730,27.28,Withdrawal,Food & Dining,8,0,2,28.92,0,1,60.78,0.6,0
TXN0001351,CUST15426,25,Male,563,1659.38,238,23.13,Debit,Online Services,7,1,7,33.56,0,1,46.76,2.6,0
TXN0001352,CUST45312,18,Male,562,3042.87,3299,197.84,Transfer,Online Services,9,1,5,69.25,0,2,80.74,0.1,0
TXN0001353,CUST54621,49,Male,682,4261.55,3206,70.69,Credit,Gambling,23,3,11,4.2,0,1,15.07,1.0,0
TXN0001354,CUST92375,52,Male,599,1698.37,945,14983.97,Debit,Food & Dining,5,1,4,172.59,0,2,81.86,0.2,0
TXN0001355,CUST29753,33,Male,850,17955.01,4649,291.21,Transfer,Travel,7,4,2,18.04,0,3,17.94,2.7,0
TXN0001356,CUST54721,18,Female,550,136.14,3781,116.02,Withdrawal,Retail,21,5,6,53.01,0,2,85.35,1.8,0
TXN0001357,CUST40965,34,Female,816,38018.88,4339,930.13,Online Purchase,Online Services,2,4,2,18.62,0,1,5.36,2.6,0
TXN0001358,CUST22092,47,Male,688,4810.8,1525,546.56,Debit,ATM,9,6,2,10.05,0,1,87.33,3.0,0
TXN0001359,CUST19271,21,Female,752,51172.87,1120,125.22,Credit,Retail,4,0,3,130.83,0,1,41.41,0.3,0
TXN0001360,CUST42883,44,Male,745,34.99,198,21647.69,Transfer,Food & Dining,1,1,3,7.79,0,1,23.44,1.8,0
TXN0001361,CUST17417,41,Male,425,61.24,2229,720.96,Credit,ATM,22,6,3,89.53,0,1,34.28,0.4,0
TXN0001362,CUST16044,50,Female,663,2905.73,4599,12.13,Credit,Travel,12,2,5,54.77,0,1,90.78,3.3,0
TXN0001363,CUST41577,43,Female,636,12217.78,2274,49.36,Withdrawal,Travel,14,4,3,11.03,0,1,31.73,0.1,0
TXN0001364,CUST28177,28,Female,542,1810.07,4138,3.59,Withdrawal,Retail,0,4,2,20.31,0,1,40.37,8.3,0
TXN0001365,CUST59932,58,Male,714,14057.66,770,6.45,Withdrawal,Online Services,12,1,2,62.23,1,1,12.53,0.2,0
TXN0001366,CUST11590,39,Female,850,28748.98,2963,19343.87,Online Purchase,Online Services,20,4,4,46.11,0,1,6.03,1.1,0
TXN0001367,CUST37162,41,Female,376,16298.02,4083,1025.68,Transfer,Travel,12,3,7,53.3,0,1,64.54,2.7,0
TXN0001368,CUST50794,28,Other,607,5918.77,191,4.34,Withdrawal,Retail,19,2,5,112.44,0,1,68.87,4.9,0
TXN0001369,CUST96682,35,Male,530,5837.66,637,89.13,Debit,Gambling,6,2,2,13.57,0,1,67.86,0.4,0
TXN0001370,CUST67107,29,Female,672,1625.17,757,47.46,Online Purchase,Retail,23,1,9,5.99,0,1,62.87,4.8,0
TXN0001371,CUST89263,39,Female,629,4448.52,3814,10646.4,Online Purchase,ATM,12,5,3,17.47,0,1,58.73,2.5,0
TXN0001372,CUST40895,65,Other,599,777.73,672,1.3,Withdrawal,ATM,6,6,4,8.65,0,1,23.72,4.8,0
TXN0001373,CUST50473,22,Male,739,1196.9,3815,28.71,Transfer,Travel,3,5,4,48.25,0,1,98.76,3.0,0
TXN0001374,CUST47833,19,Female,841,12405.01,4928,29.26,Transfer,ATM,13,6,0,19.35,1,1,62.91,3.1,0
TXN0001375,CUST89864,62,Male,850,2136.26,3974,24.94,Debit,Food & Dining,1,3,5,101.39,0,2,72.15,1.8,0
TXN0001376,CUST96327,39,Female,585,1302.95,4041,143.16,Debit,Food & Dining,14,1,7,125.61,0,1,48.19,3.1,0
TXN0001377,CUST96609,32,Male,468,11032.67,4073,445.37,Debit,Travel,4,4,2,175.53,0,1,50.08,3.0,0
TXN0001378,CUST77675,56,Male,725,9738.28,1121,35.23,Debit,Travel,2,6,4,17.3,0,1,81.89,4.1,0
TXN0001379,CUST55279,33,Female,838,3335.78,2318,78.37,Transfer,Online Services,15,1,3,69.19,0,2,8.14,0.7,0
TXN0001380,CUST58676,67,Male,752,3759.03,3557,16.14,Credit,Gambling,16,3,7,7.15,0,3,91.52,1.2,0
TXN0001381,CUST98244,51,Male,838,10391.11,1052,18.68,Credit,ATM,5,4,3,7.4,0,1,39.38,3.8,0
TXN0001382,CUST35608,35,Male,640,28116.81,1764,188.67,Debit,Utilities,2,4,7,82.5,0,1,2.21,4.7,0
TXN0001383,CUST41203,72,Male,599,7058.26,3796,254.7,Transfer,Travel,5,2,0,28.44,0,1,18.86,2.1,0
TXN0001384,CUST90728,33,Female,677,574.98,183,3.26,Transfer,Online Services,19,3,1,25.76,0,1,5.37,2.4,0
TXN0001385,CUST44768,52,Female,629,3299.18,4307,24.25,Credit,Travel,21,4,2,53.32,0,1,79.63,1.7,0
TXN0001386,CUST31158,46,Female,736,2361.68,1237,50.36,Debit,Utilities,20,4,3,9.88,0,1,3.13,1.2,0
TXN0001387,CUST60441,60,Male,769,738.5,2645,44.99,Withdrawal,Retail,0,4,4,32.44,0,2,58.85,4.5,0
TXN0001388,CUST39280,63,Female,778,12043.48,4690,55.97,Debit,Online Services,15,3,5,86.91,1,1,8.19,9.1,1
TXN0001389,CUST90177,42,Female,720,13831.93,2010,0.98,Withdrawal,Travel,22,3,1,29.11,0,1,75.9,1.4,0
TXN0001390,CUST91814,31,Female,691,18163.61,4671,620.47,Transfer,Retail,17,6,2,2.09,0,1,80.96,3.0,0
TXN0001391,CUST37540,48,Female,750,825.8,2919,78.35,Debit,Online Services,16,6,4,8.93,0,1,29.26,0.2,0
TXN0001392,CUST57658,32,Female,452,6525.1,2639,14106.74,Online Purchase,Food & Dining,4,1,1,63.91,0,1,12.88,0.3,0
TXN0001393,CUST98558,70,Female,687,4859.57,738,278.9,Debit,Travel,21,4,3,11.95,0,1,33.87,0.2,0
TXN0001394,CUST76807,43,Male,670,8546.91,4648,179.23,Transfer,Online Services,12,2,3,0.36,0,1,25.1,4.9,0
TXN0001395,CUST29406,36,Male,688,6207.46,3187,19.24,Transfer,Retail,1,0,3,9.64,1,1,96.79,2.0,0
TXN0001396,CUST63166,44,Female,655,4805.02,3247,31.6,Debit,Food & Dining,8,3,4,45.15,0,1,90.96,0.0,0
TXN0001397,CUST65789,23,Female,711,3870.34,4079,381.64,Transfer,Food & Dining,21,2,2,5.17,0,1,39.3,0.6,0
TXN0001398,CUST68808,28,Male,602,36037.42,4796,54.71,Transfer,Online Services,9,2,6,58.37,0,1,58.27,0.8,0
TXN0001399,CUST12250,58,Male,786,1041.83,2395,25.85,Online Purchase,Healthcare,17,5,3,3.63,0,1,38.77,0.5,0
TXN0001400,CUST36944,32,Female,716,3598.57,2612,2698.96,Withdrawal,Food & Dining,17,5,3,44.8,0,1,57.91,1.1,0
TXN0001401,CUST86914,27,Female,681,34422.55,1413,176.07,Transfer,Gambling,18,0,3,4.52,0,1,9.47,1.3,0
TXN0001402,CUST31723,49,Male,589,1141.5,3675,375.86,Withdrawal,Food & Dining,12,3,2,2.3,0,1,99.31,5.0,0
TXN0001403,CUST36972,58,Male,753,1251.18,2151,51.77,Credit,ATM,5,3,2,4.91,0,1,92.28,2.1,0
TXN0001404,CUST39023,52,Female,687,18418.18,2971,808.82,Withdrawal,Utilities,23,5,3,119.26,0,1,30.13,2.3,0
TXN0001405,CUST25964,55,Female,583,378.78,3910,34.65,Withdrawal,Retail,0,1,5,23.8,0,1,5.26,0.1,0
TXN0001406,CUST23989,31,Male,658,16141.29,394,767.24,Transfer,Online Services,17,6,4,28.23,0,1,68.63,2.7,0
TXN0001407,CUST41231,22,Female,732,2035.83,2341,40.16,Credit,Utilities,18,3,1,50.69,0,1,96.77,3.1,0
TXN0001408,CUST88687,63,Female,724,10280.47,2894,1707.37,Transfer,Food & Dining,15,6,5,107.81,0,1,72.05,2.4,0
TXN0001409,CUST10138,37,Female,717,546.03,214,952.97,Online Purchase,Food & Dining,18,5,3,41.43,0,1,4.18,0.3,0
TXN0001410,CUST35491,38,Other,674,41487.08,3533,42.35,Transfer,Utilities,20,2,4,0.42,0,1,61.36,0.1,0
TXN0001411,CUST15456,60,Female,775,549.48,4818,5406.3,Withdrawal,Retail,6,1,3,116.88,0,1,20.34,0.4,0
TXN0001412,CUST60533,49,Male,798,18122.52,3035,116.89,Credit,Retail,5,4,2,16.54,0,1,32.13,0.0,0
TXN0001413,CUST32553,48,Male,744,592.39,759,2002.99,Debit,ATM,11,5,2,3.13,0,1,73.08,5.9,0
TXN0001414,CUST81276,72,Male,601,127381.47,4105,12.0,Debit,Gambling,13,3,1,141.8,0,1,6.61,8.3,0
TXN0001415,CUST62650,32,Male,550,4322.17,596,320.48,Transfer,Retail,6,1,3,10.52,0,1,2.48,0.4,0
TXN0001416,CUST80543,54,Male,606,164644.32,1341,185.52,Credit,Gambling,16,0,4,49.71,0,1,34.01,4.2,1
TXN0001417,CUST67141,42,Male,850,1125.52,4468,44.88,Withdrawal,ATM,22,4,2,57.96,0,1,87.48,2.9,0
TXN0001418,CUST49454,45,Female,695,2215.49,3453,510.21,Debit,Retail,12,0,1,90.54,0,1,90.31,0.1,0
TXN0001419,CUST87486,63,Female,850,43446.89,641,944.5,Transfer,Retail,19,0,4,44.08,0,1,27.63,5.5,0
TXN0001420,CUST52862,49,Female,652,377.23,4130,237.6,Credit,Gambling,4,6,3,374.09,0,1,19.19,3.0,0
TXN0001421,CUST95493,49,Female,637,1395.94,653,183.6,Online Purchase,Retail,5,6,2,105.92,0,1,72.54,0.9,0
TXN0001422,CUST99522,57,Male,657,11981.55,527,145.9,Withdrawal,Utilities,12,6,5,5.99,0,1,18.11,1.0,0
TXN0001423,CUST63011,36,Male,655,785.4,252,232.4,Credit,Travel,9,2,8,34.4,0,1,30.78,6.5,0
TXN0001424,CUST70713,30,Male,581,12572.55,982,381.89,Transfer,Travel,2,5,3,87.91,0,1,35.15,11.6,0
TXN0001425,CUST33009,27,Female,540,6679.03,1936,348.85,Withdrawal,Retail,20,3,3,20.05,0,1,93.7,6.5,0
TXN0001426,CUST83316,18,Male,719,322.29,1190,269.48,Debit,Food & Dining,2,2,3,102.53,0,1,17.99,0.9,0
TXN0001427,CUST70442,70,Female,778,28056.73,2814,40.67,Transfer,Retail,7,2,4,14.32,0,3,83.99,1.2,0
TXN0001428,CUST91228,26,Female,850,506.55,3864,556.71,Debit,ATM,6,1,1,34.11,0,1,1.18,0.2,0
TXN0001429,CUST34030,38,Male,618,19698.59,4663,254.86,Debit,Food & Dining,17,1,3,73.15,0,1,23.89,0.3,0
TXN0001430,CUST80882,38,Male,626,6193.5,732,181.64,Credit,Food & Dining,13,5,4,64.53,1,1,56.55,6.6,0
TXN0001431,CUST52324,46,Female,581,2166.74,3438,60.75,Online Purchase,Gambling,6,4,3,6.51,0,1,70.8,1.3,0
TXN0001432,CUST26665,53,Female,786,672.01,1026,535.41,Online Purchase,Online Services,10,2,4,32.27,0,1,53.35,1.7,0
TXN0001433,CUST25407,54,Female,753,8890.02,3964,2.3,Online Purchase,Online Services,23,5,3,11.15,0,1,88.36,1.5,0
TXN0001434,CUST60594,33,Male,570,1021.94,4857,81.58,Debit,Retail,20,3,6,22.4,0,1,70.78,1.1,0
TXN0001435,CUST38750,39,Female,567,43231.14,2290,44.82,Withdrawal,Retail,19,0,4,80.13,1,1,64.79,0.0,0
TXN0001436,CUST19170,45,Male,767,46166.56,616,38.3,Withdrawal,Retail,9,2,1,27.36,0,1,22.06,0.3,0
TXN0001437,CUST48442,38,Other,706,94434.45,3014,56.25,Transfer,ATM,9,1,3,49.49,0,1,65.87,0.2,0
TXN0001438,CUST68762,64,Female,746,8148.71,2899,14.06,Credit,Food & Dining,16,4,3,8.91,0,1,17.64,1.0,0
TXN0001439,CUST38705,48,Female,569,2373.79,3606,48.41,Withdrawal,Retail,15,0,4,124.58,0,1,17.8,2.1,0
TXN0001440,CUST95980,52,Male,462,2880.09,2753,10.84,Debit,Food & Dining,9,6,2,78.61,0,1,54.12,0.6,0
TXN0001441,CUST80158,51,Female,570,2524.61,1034,189.82,Transfer,Retail,5,6,3,1.42,0,1,58.32,1.2,0
TXN0001442,CUST56145,58,Male,739,7680.27,1805,490.62,Transfer,ATM,0,6,5,1.78,0,1,60.58,2.5,0
TXN0001443,CUST94117,44,Male,850,10784.8,1144,597.33,Transfer,Food & Dining,4,0,1,49.27,0,1,67.72,0.4,0
TXN0001444,CUST48967,23,Male,618,45108.04,2929,241.68,Withdrawal,Food & Dining,11,1,1,26.66,0,1,93.0,1.4,0
TXN0001445,CUST22570,47,Female,850,5096.06,4750,32.8,Credit,Utilities,7,5,3,43.66,1,1,67.84,2.9,0
TXN0001446,CUST13225,32,Female,754,393.15,2719,12.31,Credit,Retail,5,4,7,43.85,0,1,24.8,6.0,0
TXN0001447,CUST94421,34,Male,514,2360.53,642,27.89,Withdrawal,Retail,22,2,3,9.96,0,1,66.76,2.2,0
TXN0001448,CUST96378,50,Female,688,80864.74,3640,50.89,Withdrawal,Travel,15,2,5,70.14,0,1,17.79,0.1,0
TXN0001449,CUST76531,59,Male,758,298.32,2607,28.94,Transfer,Healthcare,9,2,4,63.02,0,1,91.24,1.3,0
TXN0001450,CUST19270,42,Male,403,18591.69,1433,7128.18,Debit,Utilities,2,0,3,57.58,0,2,59.62,2.2,0
TXN0001451,CUST36428,46,Male,734,2433.21,40,320.16,Debit,Travel,5,3,3,13.08,0,1,1.18,1.0,0
TXN0001452,CUST13697,65,Female,791,1002.01,2027,255.33,Withdrawal,ATM,1,5,7,18.13,0,1,92.98,1.8,0
TXN0001453,CUST14612,45,Female,708,10017.61,584,157.5,Debit,Travel,3,0,7,34.83,0,3,76.76,0.1,0
TXN0001454,CUST32145,78,Female,658,81610.68,793,36.42,Transfer,Food & Dining,6,4,6,11.71,0,1,0.2,1.7,0
TXN0001455,CUST61492,49,Female,646,9070.65,4676,115.33,Debit,Food & Dining,20,6,5,45.75,0,1,10.31,0.1,0
TXN0001456,CUST15897,18,Male,640,3063.83,1900,315.52,Transfer,Food & Dining,11,1,9,213.56,0,1,61.57,4.8,0
TXN0001457,CUST98613,52,Female,537,476.81,784,510.83,Debit,Online Services,9,3,4,57.92,0,1,12.28,1.1,0
TXN0001458,CUST50960,47,Male,590,4113.67,3185,153.7,Credit,ATM,12,0,7,52.84,1,1,10.9,1.9,1
TXN0001459,CUST33745,60,Female,620,446.81,366,355.3,Withdrawal,Travel,20,1,3,12.11,0,1,61.54,0.2,0
TXN0001460,CUST56447,51,Female,677,2813.36,84,37.96,Withdrawal,ATM,18,6,1,140.43,0,1,68.23,1.6,0
TXN0001461,CUST81113,40,Female,604,4387.42,3422,5.33,Debit,Gambling,7,1,2,9.95,0,2,12.22,0.8,0
TXN0001462,CUST38130,24,Female,571,70.18,1146,960.23,Credit,ATM,16,6,1,10.88,0,1,70.01,1.4,0
TXN0001463,CUST14276,39,Female,747,59813.1,4233,30.85,Transfer,Online Services,7,3,0,13.18,0,1,62.15,0.8,0
TXN0001464,CUST14586,30,Male,705,528.83,3451,30.62,Transfer,Online Services,17,0,1,42.51,0,1,31.24,0.4,0
TXN0001465,CUST86677,33,Female,606,3516.68,4674,18.53,Withdrawal,Retail,19,0,4,3.89,0,1,48.86,0.3,0
TXN0001466,CUST20043,50,Male,719,12847.44,2823,156.89,Debit,ATM,7,6,4,35.6,0,2,52.95,0.0,0
TXN0001467,CUST67200,65,Male,616,51812.64,4712,34.16,Debit,ATM,15,5,3,69.03,0,1,71.39,0.7,0
TXN0001468,CUST44605,47,Female,671,1181.01,4975,1311.03,Debit,ATM,15,5,2,56.45,0,1,73.24,1.1,0
TXN0001469,CUST79975,25,Female,770,53.7,4614,1249.72,Debit,Online Services,23,1,5,18.69,0,1,54.1,4.6,0
TXN0001470,CUST15447,48,Male,599,34255.24,851,180.93,Debit,Online Services,9,5,4,20.21,0,1,63.89,2.3,0
TXN0001471,CUST90800,58,Female,538,518.48,4198,25.58,Online Purchase,Retail,12,3,2,30.84,0,1,27.71,1.0,0
TXN0001472,CUST72836,33,Other,649,9386.22,3192,2557.67,Debit,Retail,20,2,1,67.08,0,1,23.43,4.1,0
TXN0001473,CUST50434,40,Female,517,10497.18,1931,718.91,Debit,Food & Dining,21,5,3,15.1,0,1,28.02,0.7,0
TXN0001474,CUST28631,42,Female,635,14.1,2897,27.16,Credit,Food & Dining,4,0,1,66.36,0,1,36.55,0.2,0
TXN0001475,CUST97941,31,Female,634,268.62,477,192.95,Online Purchase,Retail,11,0,5,81.87,0,2,79.62,1.7,0
TXN0001476,CUST37186,51,Male,398,2144.24,4955,151.07,Online Purchase,ATM,14,4,6,12.79,0,1,11.33,3.7,0
TXN0001477,CUST54145,40,Female,722,46.93,4705,259.99,Transfer,Healthcare,5,1,3,37.25,0,3,29.12,2.2,0
TXN0001478,CUST45470,47,Female,645,442.09,3325,117.49,Debit,Online Services,8,5,3,64.62,0,2,61.86,0.3,0
TXN0001479,CUST30749,29,Female,792,6131.42,3317,93.84,Debit,Food & Dining,2,4,6,36.58,0,1,11.66,0.5,0
TXN0001480,CUST47494,35,Female,688,4191.15,195,17847.92,Credit,Retail,23,3,3,0.84,0,1,22.53,2.4,0
TXN0001481,CUST23633,52,Male,744,8474.17,463,263.9,Debit,ATM,22,1,5,124.03,0,1,73.36,0.8,0
TXN0001482,CUST10149,36,Male,793,11032.47,1849,28.0,Withdrawal,ATM,20,2,4,38.85,0,1,17.81,1.1,0
TXN0001483,CUST36099,66,Male,650,238.1,4195,44.82,Online Purchase,Retail,16,3,3,1.82,0,1,25.34,0.3,0
TXN0001484,CUST20086,36,Male,664,486.52,572,2732.77,Debit,Retail,9,1,5,41.02,0,1,2.81,0.1,0
TXN0001485,CUST47329,45,Male,495,19350.22,2262,54.21,Credit,ATM,1,1,7,27.38,0,1,16.2,2.6,1
TXN0001486,CUST87647,55,Male,798,76404.31,1703,18.7,Online Purchase,ATM,6,5,6,42.44,0,1,18.28,0.0,0
TXN0001487,CUST24631,22,Female,649,861.49,169,112.12,Withdrawal,Utilities,3,4,6,17.45,0,1,49.52,1.2,0
TXN0001488,CUST10110,18,Female,556,7832.45,3364,73.15,Withdrawal,Food & Dining,9,2,4,54.37,0,1,95.15,1.1,0
TXN0001489,CUST19998,20,Female,744,21009.9,4281,1276.67,Online Purchase,Online Services,6,2,6,106.36,0,1,93.43,1.5,0
TXN0001490,CUST55734,59,Female,429,7537.16,2408,1800.9,Credit,ATM,11,3,4,15.46,0,1,2.54,0.3,0
TXN0001491,CUST34735,34,Male,618,3140.76,1533,60.83,Transfer,Food & Dining,14,0,6,0.32,0,1,41.15,0.3,0
TXN0001492,CUST54054,77,Male,763,1551.27,3065,461.83,Withdrawal,Food & Dining,23,4,4,98.41,0,1,86.82,5.8,0
TXN0001493,CUST12632,34,Female,617,175165.16,4446,82.44,Transfer,Travel,15,6,3,69.42,1,2,51.06,1.1,0
TXN0001494,CUST39978,44,Female,587,5844.03,1976,24.55,Credit,Retail,2,5,6,18.28,0,1,29.39,2.1,0
TXN0001495,CUST46911,63,Female,620,9898.08,4289,2650.04,Withdrawal,ATM,0,4,6,64.43,0,1,82.1,2.3,0
TXN0001496,CUST48819,70,Male,447,8811.18,231,3546.02,Withdrawal,Utilities,14,0,5,18.71,0,1,62.58,2.4,0
TXN0001497,CUST59603,70,Male,742,1138.7,4215,199.85,Credit,Food & Dining,14,6,5,44.93,0,1,98.64,1.4,0
TXN0001498,CUST80251,58,Female,651,5385.57,4711,34.48,Credit,Gambling,10,6,5,1.82,0,2,82.5,2.4,0
TXN0001499,CUST52050,56,Female,635,2751.67,1499,18.33,Debit,Travel,1,4,3,146.05,0,1,30.54,3.1,0
TXN0001500,CUST85707,50,Female,635,2664.4,4926,352.99,Withdrawal,Food & Dining,3,0,2,17.52,0,1,1.25,1.3,0
TXN0001501,CUST57675,52,Female,666,8695.2,1015,1184.1,Debit,Retail,16,3,1,74.78,0,1,64.06,0.5,0
TXN0001502,CUST33431,34,Female,735,945.62,3583,141.84,Credit,Travel,11,6,1,10.19,0,1,94.76,0.9,0
TXN0001503,CUST30611,30,Female,659,561.93,706,793.01,Credit,Retail,15,1,2,18.94,0,1,58.59,0.6,0
TXN0001504,CUST39023,41,Female,517,12147.82,1934,75.46,Transfer,Online Services,0,6,3,150.82,0,1,19.81,2.6,0
TXN0001505,CUST63771,39,Female,727,1887.67,4778,40.69,Credit,Travel,22,1,3,12.95,0,1,61.92,1.5,0
TXN0001506,CUST31823,35,Female,718,2641.16,3079,177.72,Debit,Travel,9,2,4,60.01,0,1,67.4,1.4,0
TXN0001507,CUST92274,51,Female,687,152.65,1919,3.02,Withdrawal,Gambling,12,4,4,6.05,0,1,44.17,0.2,0
TXN0001508,CUST53187,55,Female,781,27821.07,1858,47.11,Debit,ATM,17,4,3,145.19,0,1,82.29,1.5,0
TXN0001509,CUST87693,43,Male,668,12622.41,793,495.41,Debit,Retail,20,4,5,14.81,0,1,68.45,5.6,0
TXN0001510,CUST71492,62,Female,785,17580.12,4780,1.44,Debit,ATM,14,1,4,54.18,0,1,38.14,3.6,0
TXN0001511,CUST40001,26,Female,816,9869.32,2433,11.28,Credit,Utilities,9,1,3,9.96,0,1,82.43,3.9,1
TXN0001512,CUST30542,39,Male,727,320.95,1389,89.67,Credit,Online Services,22,6,6,60.93,0,1,55.82,1.1,0
TXN0001513,CUST76954,31,Female,584,7421.96,114,13.35,Withdrawal,Retail,14,1,8,40.18,0,1,42.91,0.1,0
TXN0001514,CUST39765,18,Male,650,1641.82,895,48.59,Debit,ATM,22,2,7,4.26,0,1,37.98,1.7,0
TXN0001515,CUST32217,40,Female,798,868.58,3205,2.94,Withdrawal,Online Services,3,0,4,13.42,0,1,33.38,1.0,0
TXN0001516,CUST93733,40,Female,503,12089.43,1171,362.98,Debit,ATM,4,0,6,10.98,0,1,40.44,1.5,0
TXN0001517,CUST53436,63,Male,622,97276.82,1091,821.14,Credit,Travel,6,4,4,3.51,0,1,40.73,0.4,0
TXN0001518,CUST14371,50,Male,627,72258.91,4608,7.45,Withdrawal,ATM,12,0,4,10.65,0,1,1.88,3.9,0
TXN0001519,CUST54528,27,Female,571,15060.96,4261,168.42,Credit,Retail,14,0,4,3.27,0,1,7.51,4.9,0
TXN0001520,CUST51468,67,Female,759,4654.5,105,79.98,Online Purchase,Travel,23,1,1,30.36,0,1,66.8,6.4,0
TXN0001521,CUST87756,59,Male,705,3334.32,345,263.45,Transfer,Travel,11,1,2,15.22,0,1,14.88,2.8,0
TXN0001522,CUST74039,50,Female,588,964.77,526,1629.12,Withdrawal,ATM,18,0,4,19.96,0,1,11.43,3.2,0
TXN0001523,CUST27221,38,Female,730,3024.44,985,14.65,Transfer,ATM,0,5,4,74.02,0,1,32.08,2.3,1
TXN0001524,CUST23540,28,Female,647,25218.75,650,1106.25,Credit,Online Services,17,0,7,17.78,0,1,64.66,3.1,0
TXN0001525,CUST64322,36,Male,568,130829.53,3669,2404.95,Debit,Retail,5,4,3,8.23,0,1,41.48,0.3,0
TXN0001526,CUST14263,57,Female,588,1130.41,47,5.06,Debit,ATM,12,2,5,109.17,0,1,91.36,6.5,0
TXN0001527,CUST38711,68,Male,712,135.5,4557,680.95,Transfer,Gambling,23,1,4,60.2,0,1,10.38,1.7,1
TXN0001528,CUST22438,63,Female,766,1890.18,645,24.45,Transfer,ATM,6,1,1,118.81,0,1,11.75,0.8,0
TXN0001529,CUST11850,35,Female,612,25012.16,178,362.7,Online Purchase,Utilities,2,5,4,64.56,0,1,36.12,0.8,0
TXN0001530,CUST92693,26,Male,723,204863.49,4565,27.97,Withdrawal,Food & Dining,20,4,4,5.93,0,1,83.78,3.0,0
TXN0001531,CUST18083,43,Female,835,51951.93,4344,42.48,Withdrawal,Online Services,11,1,3,44.72,0,1,45.82,0.2,0
TXN0001532,CUST10833,18,Male,529,49687.73,4009,35.72,Debit,Healthcare,4,2,5,37.17,0,1,57.38,2.6,0
TXN0001533,CUST93959,46,Female,703,1065.07,700,20.31,Credit,Retail,1,4,4,65.72,0,1,80.86,0.9,0
TXN0001534,CUST26948,39,Female,754,1120.47,3711,441.81,Debit,ATM,19,3,5,30.53,0,1,56.48,0.0,0
TXN0001535,CUST83489,35,Female,654,453.57,1048,274.07,Transfer,Retail,7,6,7,31.81,0,1,99.84,1.3,1
TXN0001536,CUST12815,19,Female,798,1483.47,2972,286.74,Debit,Retail,1,1,5,38.72,0,1,98.87,3.3,0
TXN0001537,CUST23819,49,Female,850,25473.04,1304,59.16,Credit,ATM,21,0,2,40.15,0,1,57.62,3.0,0
TXN0001538,CUST19956,34,Female,702,91498.42,3162,70.9,Transfer,Utilities,14,0,5,6.98,0,1,57.62,0.7,0
TXN0001539,CUST73562,25,Female,639,9153.86,1532,225.17,Debit,Retail,0,5,1,32.16,0,1,17.23,2.8,0
TXN0001540,CUST65812,18,Male,770,3105.04,2145,26.81,Withdrawal,ATM,1,4,4,19.0,0,1,86.06,0.5,0
TXN0001541,CUST52794,41,Female,755,720.46,4378,47.38,Transfer,Online Services,2,0,3,55.59,0,1,1.61,0.3,0
TXN0001542,CUST31747,66,Female,392,4013.72,4954,604.28,Debit,Online Services,1,3,6,10.24,0,1,23.09,0.2,0
TXN0001543,CUST17997,65,Male,664,7084.24,913,230.32,Online Purchase,Food & Dining,12,3,3,76.81,0,1,32.64,1.4,1
TXN0001544,CUST61228,35,Male,622,353.0,2701,919.46,Transfer,Food & Dining,20,5,1,7.48,0,1,5.25,2.4,0
TXN0001545,CUST30764,33,Male,707,25813.46,1582,1.2,Debit,Food & Dining,23,3,1,2.48,0,2,24.24,1.5,0
TXN0001546,CUST63116,48,Male,644,2291.48,3770,1604.51,Credit,Food & Dining,0,3,5,30.66,0,1,95.84,0.5,0
TXN0001547,CUST71871,28,Male,655,23168.49,4085,604.08,Online Purchase,Utilities,18,4,4,15.56,0,1,94.68,1.0,0
TXN0001548,CUST86448,46,Female,571,4819.11,2592,624.63,Online Purchase,ATM,5,2,4,141.06,0,1,53.06,0.2,0
TXN0001549,CUST54458,52,Female,744,8391.63,1931,6.25,Debit,Food & Dining,5,5,7,3.26,1,1,94.49,0.3,0
TXN0001550,CUST10426,59,Female,843,1389.21,3083,42.17,Withdrawal,Online Services,6,6,2,406.81,0,1,66.84,0.9,0
TXN0001551,CUST35259,40,Male,573,2643.06,2692,53.02,Transfer,Online Services,21,4,4,22.25,1,1,1.89,4.1,0
TXN0001552,CUST86802,39,Female,514,15610.14,184,154.26,Debit,ATM,9,6,1,69.55,0,1,18.78,4.0,1
